"title_description","base_salary"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","87496.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","94000.00"
"TEACHER","100957.00"
"TEACHER","72710.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER","68622.00"
"GUIDANCE COUNSELOR","103538.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","68622.00"
"TEACHER","98016.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","100957.00"
"TEACHER","96820.00"
"TEACHER","75631.00"
"TEACHER","76906.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","91649.00"
"TEACHER","78759.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","96820.00"
"TEACHER","76906.00"
"TEACHER","91633.00"
"TEACHER","105103.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","88536.00"
"TEACHER","68622.00"
"TEACHER","70862.00"
"TEACHER","76465.00"
"TEACHER","96820.00"
"TEACHER","85189.00"
"TEACHER","69616.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","76906.00"
"TEACHER","96820.00"
"GUIDANCE COUNSELOR","76964.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","66078.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","95779.00"
"TEACHER","76906.00"
"TEACHER","95779.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","80481.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"SCHOOL SECRETARY","56883.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","76906.00"
"TEACHER","78759.00"
"TEACHER SPECIAL EDUCATION","74666.00"
"TEACHER SPECIAL EDUCATION","70862.00"
"GUIDANCE COUNSELOR","76964.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","81043.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER","76906.00"
"TEACHER","94000.00"
"TEACHER","78137.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL PSYCHOLGIST","91093.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","68060.00"
"TEACHER","76906.00"
"TEACHER","86183.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"SCHOOL SOCIAL WORKER","91093.00"
"TEACHER","96820.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","85189.00"
"TEACHER","88964.00"
"TEACHER","76906.00"
"TEACHER","87042.00"
"TEACHER","96820.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68798.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"SCHOOL SOCIAL WORKER","104632.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER SPECIAL EDUCATION","95779.00"
"TEACHER","85189.00"
"GUIDANCE COUNSELOR","94718.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"SCHOOL SOCIAL WORKER","86505.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","77900.00"
"TEACHER","68622.00"
"TEACHER","68060.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","85189.00"
"SCHOOL SECRETARY","69151.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL SOCIAL WORKER","86505.00"
"ASSISTANT PRINCIPAL","152936.00"
"TEACHER","68622.00"
"TEACHER","66623.00"
"TEACHER","69616.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","89277.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER","91633.00"
"TEACHER-REG SUB","66733.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"SCHOOL SOCIAL WORKER","90404.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"SCHOOL SOCIAL WORKER","104632.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","100957.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER","95779.00"
"TEACHER","88536.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","98093.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","72710.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","91649.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER","68060.00"
"TEACHER","80994.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","83366.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","74121.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER","80994.00"
"TEACHER","77900.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","74121.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","105103.00"
"SCHOOL SOCIAL WORKER","104632.00"
"TEACHER","87042.00"
"TEACHER","78759.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","69319.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","95779.00"
"TEACHER","68622.00"
"TEACHER","66623.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","77900.00"
"TEACHER","66078.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","96820.00"
"TEACHER","95779.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","68622.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","68622.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","68622.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","86183.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","95779.00"
"TEACHER","76906.00"
"TEACHER","74121.00"
"TEACHER SPECIAL EDUCATION","74666.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER SPECIAL EDUCATION","89277.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","103280.00"
"TEACHER SPECIAL EDUCATION","111563.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","66623.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","105103.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER","85189.00"
"TEACHER","74121.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70475.00"
"SCHOOL PSYCHOLGIST","116059.00"
"TEACHER","76906.00"
"TEACHER","96820.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","76465.00"
"TEACHER","85189.00"
"TEACHER-REG SUB","68973.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","87496.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","105103.00"
"SCHOOL PSYCHOLGIST","78464.00"
"TEACHER","68622.00"
"TEACHER","96820.00"
"TEACHER","68622.00"
"TEACHER","69616.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","66623.00"
"TEACHER","76906.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","78759.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","107417.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","88536.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","66078.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","96820.00"
"TEACHER","68622.00"
"SCHOOL SOCIAL WORKER","113789.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","89277.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","74666.00"
"TEACHER SPECIAL EDUCATION","107417.00"
"TEACHER","87496.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER","87042.00"
"TEACHER SPECIAL EDUCATION","82896.00"
"TEACHER SPECIAL EDUCATION","84409.00"
"TEACHER","85189.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","96820.00"
"TEACHER-REG SUB","77900.00"
"TEACHER","87042.00"
"SCHOOL SECRETARY","69151.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER","76906.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","83366.00"
"TEACHER","78759.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","96820.00"
"TEACHER","77900.00"
"TEACHER","81043.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"SCHOOL PSYCHOLGIST","113789.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","72715.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","91649.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","90776.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","85189.00"
"SCHOOL SECRETARY","56241.00"
"TEACHER","68622.00"
"TEACHER","75002.00"
"TEACHER SPECIAL EDUCATION","66078.00"
"SCHOOL SOCIAL WORKER","80818.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","68622.00"
"TEACHER","68060.00"
"TEACHER","76906.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","66623.00"
"TEACHER","86183.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","74121.00"
"SCHOOL SOCIAL WORKER","91093.00"
"TEACHER","77900.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","86183.00"
"TEACHER","68622.00"
"GUIDANCE COUNSELOR","103538.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","91649.00"
"TEACHER","74121.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68253.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER SPECIAL EDUCATION","95779.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","96820.00"
"TEACHER","85189.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","86183.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","95779.00"
"SCHOOL PSYCHOLGIST","95689.00"
"SCHOOL SOCIAL WORKER","86505.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","88497.00"
"GUIDANCE COUNSELOR","76964.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","87496.00"
"GUIDANCE COUNSELOR","85371.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","64153.00"
"TEACHER SPECIAL EDUCATION","83366.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","87042.00"
"TEACHER","78759.00"
"TEACHER","76906.00"
"TEACHER","86183.00"
"TEACHER","85189.00"
"TEACHER","96820.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"ASSISTANT PRINCIPAL","137296.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","66078.00"
"TEACHER","68622.00"
"TEACHER","68622.00"
"TEACHER","85189.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","85189.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","74121.00"
"SCHOOL PSYCHOLGIST","91093.00"
"TEACHER","105103.00"
"SCHOOL SOCIAL WORKER","86079.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER SPECIAL EDUCATION","82707.00"
"TEACHER SPECIAL EDUCATION","88497.00"
"TEACHER","66623.00"
"TEACHER SPECIAL EDUCATION","70862.00"
"TEACHER","68622.00"
"TEACHER","80481.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","85189.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER","81043.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","96820.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","68622.00"
"TEACHER","86183.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER","80994.00"
"TEACHER","68622.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","95779.00"
"TEACHER SPECIAL EDUCATION","78759.00"
"TEACHER","68622.00"
"TEACHER","76465.00"
"TEACHER SPECIAL EDUCATION","68060.00"
"TEACHER","66623.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"SCHOOL PSYCHOLGIST","86505.00"
"TEACHER","68622.00"
"SCHOOL PSYCHOLGIST","81584.00"
"TEACHER","87042.00"
"TEACHER","76906.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","102239.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","72710.00"
"TEACHER","72492.00"
"TEACHER","85189.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","87496.00"
"SCHOOL SOCIAL WORKER","86505.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","76906.00"
"TEACHER","82162.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","81043.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","66078.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","81043.00"
"TEACHER","80994.00"
"TEACHER","76906.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","95737.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","66078.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER","78759.00"
"GUIDANCE COUNSELOR","85371.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","74666.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"SCHOOL SECRETARY","69151.00"
"TEACHER SPECIAL EDUCATION","93502.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","74666.00"
"TEACHER","78759.00"
"TEACHER","81043.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","74121.00"
"TEACHER SPECIAL EDUCATION","111563.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","81043.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER","76906.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","68622.00"
"TEACHER","84627.00"
"TEACHER SPECIAL EDUCATION","87042.00"
"TEACHER","68622.00"
"TEACHER","105103.00"
"TEACHER SPECIAL EDUCATION","86183.00"
"SCHOOL SOCIAL WORKER","113789.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","89277.00"
"SCHOOL SECRETARY","52823.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","111563.00"
"TEACHER SPECIAL EDUCATION","72710.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","100957.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76344.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","80994.00"
"TEACHER SPECIAL EDUCATION","92643.00"
"TEACHER SPECIAL EDUCATION","70862.00"
"SCHOOL SECRETARY","57075.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70862.00"
"TEACHER SPECIAL EDUCATION","87503.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER SPECIAL EDUCATION","81043.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","77900.00"
"TEACHER","74121.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","88536.00"
"TEACHER","76906.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","66078.00"
"TEACHER SPECIAL EDUCATION","66078.00"
"TEACHER","81043.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70862.00"
"TEACHER","68622.00"
"SCHOOL SOCIAL WORKER","93116.00"
"TEACHER","78759.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","68652.00"
"SCHOOL SOCIAL WORKER","86505.00"
"SCHOOL PSYCHOLGIST","79684.00"
"TEACHER","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"SCHOOL SOCIAL WORKER","95689.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","66078.00"
"TEACHER","96820.00"
"TEACHER","74666.00"
"TEACHER","74666.00"
"TEACHER","78759.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
"TEACHER","74666.00"
"TEACHER SPECIAL EDUCATION","80994.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"SCHOOL SECRETARY-REG SUB","52823.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","70862.00"
"TEACHER","68622.00"
"TEACHER","68622.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","77900.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER SPECIAL EDUCATION","107417.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","88536.00"
"TEACHER SPECIAL EDUCATION","102239.00"
"TEACHER SPECIAL EDUCATION","68622.00"
"TEACHER","68622.00"
"SCHOOL SOCIAL WORKER","104632.00"
"TEACHER SPECIAL EDUCATION","105103.00"
"TEACHER","76906.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","66078.00"
"TEACHER","80994.00"
"TEACHER","96820.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER","87042.00"
"TEACHER","68622.00"
"TEACHER","87496.00"
"TEACHER","82707.00"
"TEACHER SPECIAL EDUCATION","89277.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","70475.00"
"TEACHER","85189.00"
"TEACHER SPECIAL EDUCATION","96820.00"
"TEACHER SPECIAL EDUCATION","85189.00"
"TEACHER SPECIAL EDUCATION","76906.00"
"TEACHER","76906.00"
